subject,subject_id,relation,object,object_id,surface_text,weight
 cupboard,/c/en/cupboard/n/wikt/en_1,IsA,press,/c/en/press,,1.0
another dimension,/c/en/another_dimension,AtLocation, cupboard,/c/en/cupboard,*Something you find in [[a cupboard]] is [[another dimension]],1.0
old toys,/c/en/old_toys,AtLocation, cupboard,/c/en/cupboard,*Something you find in [[the cupboard]] is [[old toys]],1.0
 cupboard,/c/en/cupboard,UsedFor,giving things a home,/c/en/giving_things_home,[[a cupboard]] is for [[giving things a home]],1.0
a tea saucer,/c/en/tea_saucer,AtLocation, cupboard,/c/en/cupboard,*Something you find in [[the cupboard]] is [[a tea saucer]],1.0
 cupboard,/c/en/cupboard/n/wn/artifact,ExternalURL,103152990-n,http://wordnet-rdf.princeton.edu/wn31/103152990-n,,1.0
 cupboard,/c/en/cupboard,UsedFor,store bread,/c/en/store_bread,You can use [[a cupboard]] to [[store bread]],1.0
 cupboard,/c/en/cupboard/n,IsA,part of room,/c/en/part_of_room/n,,1.0
a flask,/c/en/flask,AtLocation, cupboard,/c/en/cupboard,You are likely to find [[a flask]] in [[a cupboard]],1.0
 cupboard,/c/en/cupboard,ReceivesAction,found in a kitchen,/c/en/found_in_kitchen,[[A cupboard]] is [[found in a kitchen]],1.0
salt,/c/en/salt,AtLocation, cupboard,/c/en/cupboard,*Something you find in [[a cupboard]] is [[salt]],1.0
 cupboard,/c/en/cupboard,UsedFor,saving counter space,/c/en/saving_counter_space,[[a cupboard]] is for [[saving counter space]],1.0
 cupboard,/c/en/cupboard,UsedFor,store christmas decorations,/c/en/store_christmas_decorations,You can use [[a cupboard]] to [[store Christmas decorations]],1.0
utensils,/c/en/utensils,AtLocation, cupboard,/c/en/cupboard,*Something you find in [[the cupboard]] is [[utensils]],1.0
 cupboard,/c/en/cupboard,UsedFor,store cups,/c/en/store_cups,You can use [[a cupboard]] to [[store cups]],1.0
dinnerware,/c/en/dinnerware,AtLocation, cupboard,/c/en/cupboard,*Something you find in [[the cupboard]] is [[dinnerware]],1.0
a table cloth,/c/en/table_cloth,AtLocation, cupboard,/c/en/cupboard,*Something you find in [[a cupboard]] is [[a table cloth]],1.0
a drug,/c/en/drug,AtLocation, cupboard,/c/en/cupboard,You are likely to find [[a drug]] in [[a cupboard]],1.0
a container of salt,/c/en/container_of_salt,AtLocation, cupboard,/c/en/cupboard,*Something you find in [[a cupboard]] is [[a container of salt]],1.0
 cupboard,/c/en/cupboard,UsedFor,storing food,/c/en/storing_food,[[a cupboard]] is for [[storing food]],1.0
 cupboard,/c/en/cupboard,UsedFor,board cups,/c/en/board_cups,You can use [[a cupboard]] to [[board cups]],1.0
