subject,subject_id,relation,object,object_id,surface_text,weight
sarı yağ,/c/crh/sarı_yağ/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_2,RelatedTo,butt in,/c/en/butt_in,,1.0
маслёнка,/c/ru/маслёнка/n/wikt/en_1,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,май,/c/kk/май,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,เนย,/c/th/เนย,,1.0
cannabutter,/c/en/cannabutter/n,RelatedTo,butter,/c/en/butter,,1.0
renovated butter,/c/en/renovated_butter/n,RelatedTo,butter,/c/en/butter,,1.0
thrusting,/c/en/thrusting/n,RelatedTo,butter,/c/en/butter,,1.0
teacake,/c/en/teacake/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,کره,/c/fa/کره,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,白脱,/c/zh/白脱,,1.0
in bianco,/c/it/in_bianco/a,RelatedTo,butter,/c/en/butter,,1.0
butters,/c/en/butters/n,RelatedTo,butter,/c/en/butter,,1.0
butter slide,/c/en/butter_slide/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,сармай,/c/kk/сармай,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,bata,/c/tpi/bata,,1.0
milkhouse,/c/en/milkhouse/n,RelatedTo,butter,/c/en/butter,,1.0
škubánky,/c/cs/škubánky/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,RelatedTo,butter ham,/c/en/butter_ham,,1.0
smör,/c/sv/smör/n,RelatedTo,butter,/c/en/butter,,1.0
butir,/c/mt/butir/n,RelatedTo,butter,/c/en/butter,,1.0
beurrer,/c/fr/beurrer/v,RelatedTo,butter,/c/en/butter,,1.0
enllyn,/c/cy/enllyn/n,RelatedTo,butter,/c/en/butter,,1.0
bata prut,/c/tpi/bata_prut,EtymologicallyDerivedFrom,butter,/c/en/butter,,1.0
knob,/c/en/knob/n,RelatedTo,butter,/c/en/butter,,1.0
تره‌یاغی,/c/ota/تره‌یاغی/n,RelatedTo,butter,/c/en/butter,,1.0
cheese,/c/en/cheese/n/wikt/en_1,RelatedTo,butter,/c/en/butter,,1.0
butterbutt,/c/en/butterbutt,DerivedFrom,butter,/c/en/butter,,1.0
ensaymada,/c/ceb/ensaymada/n,RelatedTo,butter,/c/en/butter,,1.0
buttre,/c/ie/buttre/n,RelatedTo,butter,/c/en/butter,,1.0
buttering,/c/en/buttering/v,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,masslaaq,/c/esu/masslaaq,,1.0
сливочное масло,/c/ru/сливочное_масло/n,RelatedTo,butter,/c/en/butter,,1.0
butterwoman,/c/en/butterwoman,DerivedFrom,butter,/c/en/butter,,1.0
beurre,/c/fr/beurre/n,RelatedTo,butter,/c/en/butter,,1.0
heavy cake,/c/en/heavy_cake/n,RelatedTo,butter,/c/en/butter,,1.0
wing sauce,/c/en/wing_sauce/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,bótter,/c/li/bótter,,1.0
buttered,/c/en/buttered/a,RelatedTo,butter,/c/en/butter,,1.0
boter,/c/dum/boter/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n,IsA,dairy product,/c/en/dairy_product/n,,1.0
margarine,/c/en/margarine/n,RelatedTo,butter,/c/en/butter,,1.0
butterleaf,/c/en/butterleaf,DerivedFrom,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,butter,/c/gsw/butter,,1.0
butir,/c/dlm/butir/n,RelatedTo,butter,/c/en/butter,,1.0
חמאה,/c/he/חמאה/n,RelatedTo,butter,/c/en/butter,,1.0
vaj,/c/hu/vaj/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,bata,/c/fj/bata,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,burro,/c/it/burro,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,კარაქი,/c/ka/კარაქი,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,bür,/c/nrf/bür,,1.0
butere,/c/ang/butere/n,RelatedTo,butter,/c/en/butter,,1.0
butter salt,/c/en/butter_salt/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,boter,/c/nl/boter,,1.0
चुपड़ना,/c/hi/चुपड़ना/v,RelatedTo,butter,/c/en/butter,,1.0
burre,/c/nrf/burre/n,RelatedTo,butter,/c/en/butter,,1.0
butterhead,/c/en/butterhead,DerivedFrom,butter,/c/en/butter,,1.0
smarować,/c/pl/smarować/v,RelatedTo,butter,/c/en/butter,,1.0
smaltz,/c/cim/smaltz/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,menyn,/c/cy/menyn,,1.0
roomboter,/c/nl/roomboter/n,RelatedTo,butter,/c/en/butter,,1.0
butterless,/c/en/butterless,DerivedFrom,butter,/c/en/butter/n,,1.0
chokladboll,/c/sv/chokladboll/n,RelatedTo,butter,/c/en/butter,,1.0
osełka,/c/pl/osełka/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,masło,/c/pl/masło,,1.0
churn,/c/en/churn/n,RelatedTo,butter,/c/en/butter,,1.0
voisilmäpulla,/c/fi/voisilmäpulla/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,сары май,/c/kk/сары_май,,1.0
butter,/c/en/butter/v/wn/contact,ExternalURL,201270562-v,http://wordnet-rdf.princeton.edu/wn31/201270562-v,,1.0
kouign amann,/c/br/kouign_amann/n,RelatedTo,butter,/c/en/butter,,1.0
牛油,/c/zh/牛油,Synonym,butter,/c/en/butter,,1.0
dairy,/c/en/dairy/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter,EtymologicallyDerivedFrom,buter,/c/enm/buter,,1.0
slipcoat,/c/en/slipcoat/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n,IsA,bendable thing,/c/en/bendable_thing/n,,1.0
buttered,/c/en/buttered,FormOf,butter,/c/en/butter/v,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,नौनी,/c/ne/नौनी,,1.0
ìm,/c/gd/ìm/n,RelatedTo,butter,/c/en/butter,,1.0
hollandaise sauce,/c/en/hollandaise_sauce/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,pata,/c/mi/pata,,1.0
jakboter,/c/nl/jakboter/n,RelatedTo,butter,/c/en/butter,,1.0
rantakala,/c/fi/rantakala/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,མར,/c/bo/མར,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,ខ្លាញ់ទឹកដោះ,/c/km/ខ្លាញ់ទឹកដោះ,,1.0
butterfish,/c/en/butterfish,DerivedFrom,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,வெண்ணெய்,/c/ta/வெண்ணெய்,,1.0
duxelles,/c/en/duxelles/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,vaj,/c/hu/vaj,,1.0
