subject,subject_id,relation,object,object_id,surface_text,weight
soya milk,/c/en/soya_milk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[soya milk]] is a type of [[milk]],2.0
חָלָב,/c/he/חלב/n/wn/body,Synonym,milk,/c/en/milk/n/wn/body,[[חָלָב]] is a translation of [[milk]],2.0
Rio Milk,/c/pt/rio_milk/n/wn/object,Synonym,Milk,/c/en/milk/n/wn/object,[[Rio Milk]] is a translation of [[Milk]],2.0
lait,/c/fr/lait/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[lait]] is a translation of [[milk]],2.0
leite,/c/gl/leite/n/wn/body,Synonym,milk,/c/en/milk/n/wn/body,[[leite]] is a translation of [[milk]],2.0
raw milk,/c/en/raw_milk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[raw milk]] is a type of [[milk]],2.0
esne,/c/eu/esne/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[esne]] is a translation of [[milk]],2.0
leche,/c/es/leche/n/wn/body,Synonym,milk,/c/en/milk/n/wn/body,[[leche]] is a translation of [[milk]],2.0
leche,/c/es/leche/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[leche]] is a translation of [[milk]],2.0
sutlija,/c/sh/sutlija/n,RelatedTo,milk,/c/en/milk,,2.0
mlijeko,/c/sh/mlijeko/n,RelatedTo,milk,/c/en/milk,,2.0
ミルク,/c/ja/ミルク/n,Synonym,milk,/c/en/milk,,2.0
おっぱい,/c/ja/おっぱい/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[おっぱい]] is a translation of [[milk]],2.0
mælk,/c/da/mælk/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[mælk]] is a translation of [[milk]],2.0
sutlijaš,/c/sh/sutlijaš/n,RelatedTo,milk,/c/en/milk,,2.0
milk,/c/en/milk/n/wn/food,IsA,foodstuff,/c/en/foodstuff/n/wn/food,[[milk]] is a type of [[foodstuff]],2.0
mlekarski,/c/sh/mlekarski/a,RelatedTo,milk,/c/en/milk,,2.0
buttermilk,/c/en/buttermilk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[buttermilk]] is a type of [[milk]],2.0
memerah,/c/ms/memerah/v/wn/change,Synonym,milk,/c/en/milk/v/wn/change,[[memerah]] is a translation of [[milk]],2.0
air susu,/c/ms/air_susu/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[air susu]] is a translation of [[milk]],2.0
乳,/c/ja/乳/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[乳]] is a translation of [[milk]],2.0
mother's milk,/c/en/mother's_milk/n/wn/body,IsA,milk,/c/en/milk/n/wn/body,[[mother's milk]] is a type of [[milk]],2.0
mungere,/c/it/mungere/v/wn/consumption,Synonym,milk,/c/en/milk/v/wn/consumption,[[mungere]] is a translation of [[milk]],2.0
sungai milk,/c/id/sungai_milk/n/wn/object,Synonym,Milk,/c/en/milk/n/wn/object,[[sungai milk]] is a translation of [[Milk]],2.0
milk,/c/en/milk,AtLocation,the market,/c/en/market,*Something you find at [[the market]] is [[milk]],2.0
goats' milk,/c/en/goats_milk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[goats' milk]] is a type of [[milk]],2.0
milk,/c/en/milk/n/wn/body,IsA,liquid body substance,/c/en/liquid_body_substance/n/wn/body,[[milk]] is a type of [[liquid body substance]],2.0
air susu,/c/id/air_susu/n/wn/object,Synonym,Milk,/c/en/milk/n/wn/object,[[air susu]] is a translation of [[Milk]],2.0
mleko,/c/pl/mleko/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[mleko]] is a translation of [[milk]],2.0
exprimir,/c/es/exprimir/v/wn/consumption,Synonym,milk,/c/en/milk/v/wn/consumption,[[exprimir]] is a translation of [[milk]],2.0
certified milk,/c/en/certified_milk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[certified milk]] is a type of [[milk]],2.0
ordenhar,/c/pt/ordenhar/v/wn/consumption,Synonym,milk,/c/en/milk/v/wn/consumption,[[ordenhar]] is a translation of [[milk]],2.0
milk,/c/en/milk/v/wikt/en_2,Synonym,pomusti,/c/sh/pomusti,,2.0
whole milk,/c/en/whole_milk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[whole milk]] is a type of [[milk]],2.0
muzlica,/c/sh/muzlica/n,RelatedTo,milk,/c/en/milk,,2.0
乳汁,/c/ja/乳汁,Synonym,milk,/c/en/milk,,2.0
munyir,/c/ca/munyir/v/wn/change,Synonym,milk,/c/en/milk/v/wn/change,[[munyir]] is a translation of [[milk]],2.0
maito,/c/fi/maito/n/wn/body,Synonym,milk,/c/en/milk/n/wn/body,[[maito]] is a translation of [[milk]],2.0
milk,/c/en/milk/v/wn/change,MannerOf,add,/c/en/add/v/wn/change,[[milk]] is a way to [[add]],2.0
Milk,/c/eu/milk/n/wn/object,Synonym,Milk,/c/en/milk/n/wn/object,[[Milk]] is a translation of [[Milk]],2.0
pomusti,/c/sh/pomusti/v,RelatedTo,milk,/c/en/milk,,2.0
御乳,/c/ja/御乳/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[御乳]] is a translation of [[milk]],2.0
traire,/c/fr/traire/v/wn/change,Synonym,milk,/c/en/milk/v/wn/change,[[traire]] is a translation of [[milk]],2.0
pasteurized milk,/c/en/pasteurized_milk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[pasteurized milk]] is a type of [[milk]],2.0
latte,/c/it/latte/n/wn/body,Synonym,milk,/c/en/milk/n/wn/body,[[latte]] is a translation of [[milk]],2.0
御乳,/c/ja/御乳/n/wn/body,Synonym,milk,/c/en/milk/n/wn/body,[[御乳]] is a translation of [[milk]],2.0
yak's milk,/c/en/yak's_milk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[yak's milk]] is a type of [[milk]],2.0
lypsää,/c/fi/lypsää/v/wn/change,Synonym,milk,/c/en/milk/v/wn/change,[[lypsää]] is a translation of [[milk]],2.0
memerah,/c/id/memerah/v/wn/consumption,Synonym,milk,/c/en/milk/v/wn/consumption,[[memerah]] is a translation of [[milk]],2.0
echar leche,/c/es/echar_leche/v/wn/change,Synonym,milk,/c/en/milk/v/wn/change,[[echar leche]] is a translation of [[milk]],2.0
käyttää hyväksi,/c/fi/käyttää_hyväksi/v/wn/consumption,Synonym,milk,/c/en/milk/v/wn/consumption,[[käyttää hyväksi]] is a translation of [[milk]],2.0
น้ำนม,/c/th/น้ํานม/n/wn/body,Synonym,milk,/c/en/milk/n/wn/body,[[น้ำนม]] is a translation of [[milk]],2.0
air susu,/c/ms/air_susu/n/wn/object,Synonym,Milk,/c/en/milk/n/wn/object,[[air susu]] is a translation of [[Milk]],2.0
lait,/c/fr/lait/v/wn/change,Synonym,milk,/c/en/milk/v/wn/change,[[lait]] is a translation of [[milk]],2.0
酪漿,/c/ja/酪漿/n,Synonym,milk,/c/en/milk,,2.0
ミルク,/c/ja/ミルク/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[ミルク]] is a translation of [[milk]],2.0
memerah,/c/id/memerah/v/wn/change,Synonym,milk,/c/en/milk/v/wn/change,[[memerah]] is a translation of [[milk]],2.0
市乳,/c/ja/市乳/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[市乳]] is a translation of [[milk]],2.0
ordeñar,/c/es/ordeñar/v/wn/change,Synonym,milk,/c/en/milk/v/wn/change,[[ordeñar]] is a translation of [[milk]],2.0
mungere,/c/it/mungere/v/wn/change,Synonym,milk,/c/en/milk/v/wn/change,[[mungere]] is a translation of [[milk]],2.0
semi-skimmed milk,/c/en/semi_skimmed_milk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[semi-skimmed milk]] is a type of [[milk]],2.0
חָלָב,/c/he/חלב/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[חָלָב]] is a translation of [[milk]],2.0
milk,/c/en/milk/n/wikt/en_1,Synonym,mleko,/c/sh/mleko,,2.0
traire,/c/fr/traire/v/wn/consumption,Synonym,milk,/c/en/milk/v/wn/consumption,[[traire]] is a translation of [[milk]],2.0
Milk,/c/en/milk/n/wn/object,PartOf,Montana,/c/en/montana/n/wn/location,[[Milk]] is a part of [[Montana]],2.0
susu,/c/id/susu/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[susu]] is a translation of [[milk]],2.0
cheese,/c/en/cheese,MadeOf,milk,/c/en/milk,[[cheese]] is made of [[milk]].,2.0
izmusti,/c/sh/izmusti/v,RelatedTo,milk,/c/en/milk,,2.0
lait,/c/fr/lait/n/wn/body,Synonym,milk,/c/en/milk/n/wn/body,[[lait]] is a translation of [[milk]],2.0
leite,/c/pt/leite/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[leite]] is a translation of [[milk]],2.0
