subject,subject_id,relation,object,object_id,surface_text,weight
teacup,/c/en/teacup/n,RelatedTo,measure,/c/en/measure,,1.0
teacup,/c/en/teacup/n,Synonym,湯呑み,/c/ja/湯呑み,,1.0
teacup,/c/en/teacup/n/wn/artifact,ExternalURL,104404587-n,http://wordnet-rdf.princeton.edu/wn31/104404587-n,,1.0
tasse à thé,/c/fr/tasse_à_thé,Synonym,teacup,/c/en/teacup,,1.0
teacup,/c/en/teacup,DerivedFrom,tea,/c/en/tea,,1.0
teekuppi,/c/fi/teekuppi/n,RelatedTo,teacup,/c/en/teacup,,1.0
tasse à thé,/c/fr/tasse_à_thé/n,Synonym,teacup,/c/en/teacup,,1.0
teacup,/c/en/teacup/n,Synonym,湯飲み,/c/ja/湯飲み,,1.0
tiitorfik,/c/kl/tiitorfik/n,RelatedTo,teacup,/c/en/teacup,,1.0
🍵,/c/mul/🍵,SymbolOf,teacup,/c/en/teacup,,1.0
teacup,/c/en/teacup/n,Synonym,φλιτζανι τσαγιου,/c/el/φλιτζανι_τσαγιου,,1.0
teekupillinen,/c/fi/teekupillinen/n,RelatedTo,teacup,/c/en/teacup,,1.0
teacup,/c/en/teacup/n,Synonym,chén uống trà,/c/vi/chén_uống_trà,,1.0
teacup,/c/en/teacup/n,Synonym,teekuppi,/c/fi/teekuppi,,1.0
teacup,/c/en/teacup/n,Synonym,цайны аяга,/c/mn/цайны_аяга,,1.0
teetass,/c/et/teetass/n,RelatedTo,teacup,/c/en/teacup,,1.0
teacup,/c/en/teacup/n,Synonym,чей курки,/c/cv/чей_курки,,1.0
teacup,/c/en/teacup/n,Synonym,茶碗,/c/zh/茶碗,,1.0
teacup,/c/en/teacup/n,Synonym,ཇ དཀར,/c/bo/ཇ_དཀར,,1.0
teacup,/c/en/teacup/n,Synonym,茶碗,/c/ja/茶碗,,1.0
tas,/c/liv/tas/n,RelatedTo,teacup,/c/en/teacup,,1.0
teacup,/c/en/teacup/n,Synonym,tasse à thé,/c/fr/tasse_à_thé,,1.0
ティーカップ,/c/ja/ティーカップ,EtymologicallyDerivedFrom,teacup,/c/en/teacup,,1.0
teacup,/c/en/teacup/n,Synonym,tīkapu,/c/mi/tīkapu,,1.0
ちゃわん,/c/ja/ちゃわん/n,RelatedTo,teacup,/c/en/teacup,,1.0
茶杯,/c/zh/茶杯,Synonym,teacup,/c/en/teacup,,1.0
teacup,/c/en/teacup,DerivedFrom,cup,/c/en/cup,,1.0
teetasse,/c/de/teetasse/n,RelatedTo,teacup,/c/en/teacup,,1.0
teacup,/c/en/teacup/n,RelatedTo,tea set,/c/en/tea_set,,1.0
ཇ དཀར,/c/bo/ཇ_དཀར/n,RelatedTo,teacup,/c/en/teacup,,1.0
teacup,/c/en/teacup/n,Synonym,tekopp,/c/sv/tekopp,,1.0
teacup,/c/en/teacup/n,Synonym,taechupán,/c/ga/taechupán,,1.0
teacup,/c/en/teacup/n,Synonym,chávena,/c/pt/chávena,,1.0
teacups,/c/en/teacups/n,FormOf,teacup,/c/en/teacup,,1.0
teacup,/c/en/teacup/n,Synonym,teetass,/c/et/teetass,,1.0
湯呑み,/c/ja/湯呑み/n,RelatedTo,teacup,/c/en/teacup,,1.0
teacupful,/c/en/teacupful/n,RelatedTo,teacup,/c/en/teacup,,1.0
teacup,/c/en/teacup/n,Synonym,чайная чашка,/c/ru/чайная_чашка,,1.0
filiżanka,/c/pl/filiżanka/n,RelatedTo,teacup,/c/en/teacup,,1.0
teacup,/c/en/teacup/n,RelatedTo,tasse à thé,/c/fr/tasse_à_thé,,1.0
teacup,/c/en/teacup/n/wn/quantity,ExternalURL,113792775-n,http://wordnet-rdf.princeton.edu/wn31/113792775-n,,1.0
teacup,/c/en/teacup/n,Synonym,tekopp,/c/no/tekopp,,1.0
teacup,/c/en/teacup/n,RelatedTo,cup,/c/en/cup,,1.0
teacup,/c/en/teacup,RelatedTo,ass over teacups,/c/en/ass_over_teacups,,1.0
teacupful,/c/en/teacupful,DerivedFrom,teacup,/c/en/teacup,,1.0
slop bowl,/c/en/slop_bowl/n,RelatedTo,teacup,/c/en/teacup,,1.0
茶碗,/c/ja/茶碗/n,RelatedTo,teacup,/c/en/teacup,,1.0
a teacup,/c/en/teacup,IsA,a container,/c/en/container,[[a teacup]] is [[a container]],1.0
teacups,/c/en/teacups/n,RelatedTo,teacup,/c/en/teacup,,1.0
茶杯,/c/zh/茶杯/n,RelatedTo,teacup,/c/en/teacup,,1.0
ゆのみ,/c/ja/ゆのみ/n,RelatedTo,teacup,/c/en/teacup,,1.0
teacup,/c/en/teacup,ExternalURL,teacup,http://fr.wiktionary.org/wiki/teacup,,0.25
teacup,/c/en/teacup,ExternalURL,teacup,http://en.wiktionary.org/wiki/teacup,,0.25
