subject,subject_id,relation,object,object_id,surface_text,weight
フォーク,/c/ja/フォーク/n/jmdict/1,Synonym,fork,/c/en/fork,,2.0
cagak,/c/ms/cagak/n/wn/artifact,Synonym,fork,/c/en/fork/n/wn/artifact,[[cagak]] is a translation of [[fork]],2.0
razdjeljivati,/c/sh/razdjeljivati/v,RelatedTo,fork,/c/en/fork,,2.0
sarde,/c/eu/sarde/n/wn/artifact,Synonym,fork,/c/en/fork/n/wn/artifact,[[sarde]] is a translation of [[fork]],2.0
hanko,/c/fi/hanko/n/wn/artifact,Synonym,fork,/c/en/fork/n/wn/artifact,[[hanko]] is a translation of [[fork]],2.0
tablefork,/c/en/tablefork/n/wn/artifact,IsA,fork,/c/en/fork/n/wn/artifact,[[tablefork]] is a type of [[fork]],2.0
fourchette,/c/fr/fourchette/v/wn/change,Synonym,fork,/c/en/fork/v/wn/change,[[fourchette]] is a translation of [[fork]],2.0
fork,/c/en/fork/v/wn/change,Synonym,branch,/c/en/branch/v/wn/change,[[fork]] is a synonym of [[branch]],2.0
sardexka,/c/eu/sardexka/n/wn/artifact,Synonym,fork,/c/en/fork/n/wn/artifact,[[sardexka]] is a translation of [[fork]],2.0
deliti,/c/sh/deliti/v,RelatedTo,fork,/c/en/fork,,2.0
garfo,/c/gl/garfo/n/wn/artifact,Synonym,fork,/c/en/fork/n/wn/artifact,[[garfo]] is a translation of [[fork]],2.0
fork,/c/en/fork/n,RelatedTo,trident,/c/en/trident,,2.0
viljuška,/c/sh/viljuška/n,RelatedTo,fork,/c/en/fork,,2.0
fork,/c/en/fork/n/wn/artifact,IsA,tool,/c/en/tool/n/wn/artifact,[[fork]] is a type of [[tool]],2.0
sepit udang,/c/id/sepit_udang/n/wn/artifact,Synonym,fork,/c/en/fork/n/wn/artifact,[[sepit udang]] is a translation of [[fork]],2.0
penggembur,/c/id/penggembur/n/wn/artifact,Synonym,fork,/c/en/fork/n/wn/artifact,[[penggembur]] is a translation of [[fork]],2.0
forquilla,/c/ca/forquilla/n/wn/artifact,Synonym,fork,/c/en/fork/n/wn/artifact,[[forquilla]] is a translation of [[fork]],2.0
叉子,/c/zh/叉子/n/wn/artifact,Synonym,fork,/c/en/fork/n/wn/artifact,[[叉子]] is a translation of [[fork]],2.0
a fork,/c/en/fork,AtLocation,a kitchen drawer,/c/en/kitchen_drawer,You are likely to find [[a fork]] in [[a kitchen drawer]],2.0
ส้อมพรวนดิน,/c/th/ส้อมพรวนดิน/n/wn/artifact,Synonym,fork,/c/en/fork/n/wn/artifact,[[ส้อมพรวนดิน]] is a translation of [[fork]],2.0
haarukka,/c/fi/haarukka/n/wn/artifact,Synonym,fork,/c/en/fork/n/wn/artifact,[[haarukka]] is a translation of [[fork]],2.0
農業用フォーク,/c/ja/農業用フォーク/n/wn/artifact,Synonym,fork,/c/en/fork/n/wn/artifact,[[農業用フォーク]] is a translation of [[fork]],2.0
A fork,/c/en/fork,HasA,prongs,/c/en/prongs,[[A fork]] has [[prongs]],2.0
分かれる,/c/ja/分かれる/v/jmdict/1,Synonym,fork,/c/en/fork,,2.0
harottaa,/c/fi/harottaa/v/wn/change,Synonym,fork,/c/en/fork/v/wn/change,[[harottaa]] is a translation of [[fork]],2.0
forcone,/c/it/forcone/n/wn/artifact,Synonym,fork,/c/en/fork/n/wn/artifact,[[forcone]] is a translation of [[fork]],2.0
分かれ,/c/ja/分かれ/n,Synonym,fork,/c/en/fork,,2.0
talikko,/c/fi/talikko/n/wn/artifact,Synonym,fork,/c/en/fork/n/wn/artifact,[[talikko]] is a translation of [[fork]],2.0
krak,/c/sh/krak/n,RelatedTo,fork,/c/en/fork,,2.0
bifurcation,/c/fr/bifurcation/n/wn/artifact,Synonym,fork,/c/en/fork/n/wn/artifact,[[bifurcation]] is a translation of [[fork]],2.0
serampang,/c/id/serampang/n/wn/artifact,Synonym,fork,/c/en/fork/n/wn/artifact,[[serampang]] is a translation of [[fork]],2.0
fork,/c/en/fork/n/wn/shape,Synonym,crotch,/c/en/crotch/n/wn/shape,[[fork]] is a synonym of [[crotch]],2.0
ホーク,/c/ja/ホーク/n/jmdict/1,Synonym,fork,/c/en/fork,,2.0
serampang,/c/ms/serampang/n/wn/artifact,Synonym,fork,/c/en/fork/n/wn/artifact,[[serampang]] is a translation of [[fork]],2.0
fork,/c/en/fork,RelatedTo,spoon,/c/en/spoon,[[fork]] is related to [[spoon]],1.17
fuorcha,/c/rm/fuorcha/n,RelatedTo,fork,/c/en/fork,,1.0
gaffel,/c/nl/gaffel/n,RelatedTo,fork,/c/en/fork,,1.0
fok,/c/vo/fok/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,fourchette,/c/fr/fourchette,,1.0
forky,/c/en/forky,DerivedFrom,fork,/c/en/fork,,1.0
heugabel,/c/de/heugabel/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/v,RelatedTo,duplicate,/c/en/duplicate,,1.0
a fork,/c/en/fork,AtLocation,a resturant,/c/en/resturant,*Something you find at [[a resturant]] is [[a fork]],1.0
dakša,/c/lv/dakša/n,RelatedTo,fork,/c/en/fork,,1.0
foarke,/c/fy/foarke/n,RelatedTo,fork,/c/en/fork,,1.0
fforch,/c/cy/fforch/n,RelatedTo,fork,/c/en/fork,,1.0
galladura,/c/gl/galladura/n,RelatedTo,fork,/c/en/fork,,1.0
garpu,/c/id/garpu/n,RelatedTo,fork,/c/en/fork,,1.0
сянгине,/c/myv/сянгине/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,鍬,/c/ja/鍬,,1.0
fork,/c/en/fork/n,RelatedTo,free software,/c/en/free_software,,1.0
分岐,/c/ja/分岐/v,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,UsedFor,lifting food from plate to mouth,/c/en/lifting_food_from_plate_to_mouth,[[a fork]] is used for [[lifting food from plate to mouth]],1.0
salad fork,/c/en/salad_fork/n,RelatedTo,fork,/c/en/fork,,1.0
furcilla,/c/la/furcilla/n,RelatedTo,fork,/c/en/fork,,1.0
bivio,/c/it/bivio/n,RelatedTo,fork,/c/en/fork,,1.0
garfo,/c/pt/garfo/n,RelatedTo,fork,/c/en/fork,,1.0
پنجه,/c/fa/پنجه/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,HasContext,cycling,/c/en/cycling,,1.0
fork,/c/en/fork/n,Synonym,forcone,/c/it/forcone,,1.0
fork,/c/en/fork/n,RelatedTo,separate,/c/en/separate,,1.0
fork,/c/en/fork/n,Synonym,gable,/c/gsw/gable,,1.0
haarauma,/c/fi/haarauma/n,RelatedTo,fork,/c/en/fork,,1.0
forkless,/c/en/forkless,DerivedFrom,fork,/c/en/fork,,1.0
forkful,/c/en/forkful,DerivedFrom,fork,/c/en/fork,,1.0
fork,/c/da/fork/n,RelatedTo,fork,/c/en/fork,,1.0
crotch,/c/en/crotch/n,RelatedTo,fork,/c/en/fork,,1.0
shakefork,/c/en/shakefork,DerivedFrom,fork,/c/en/fork,,1.0
multifircating,/c/en/multifircating/a,RelatedTo,fork,/c/en/fork,,1.0
шанышқы,/c/kk/шанышқы/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,viljuška,/c/sh/viljuška,,1.0
چنگال,/c/fa/چنگال/n,RelatedTo,fork,/c/en/fork,,1.0
gafol,/c/ang/gafol/n/wikt/en_2,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,fork,/c/da/fork,,1.0
gowuł,/c/wym/gowuł/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,furcă,/c/ro/furcă,,1.0
савар,/c/mn/савар/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/v/wn/change,ExternalURL,200141734-v,http://wordnet-rdf.princeton.edu/wn31/200141734-v,,1.0
trifurcate,/c/en/trifurcate/v,RelatedTo,fork,/c/en/fork,,1.0
кӏэтал,/c/ady/кӏэтал/n,RelatedTo,fork,/c/en/fork,,1.0
tuning fork,/c/en/tuning_fork/n,Synonym,fork,/c/en/fork,,1.0
gaffel,/c/sv/gaffel/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork,RelatedTo,knife,/c/en/knife,,1.0
開叉,/c/zh/開叉/v,RelatedTo,fork,/c/en/fork,,1.0
ສ້ອມ,/c/lo/ສ້ອມ/n,RelatedTo,fork,/c/en/fork,,1.0
gaffle,/c/en/gaffle/n/wikt/en_1,RelatedTo,fork,/c/en/fork,,1.0
oksanhanka,/c/fi/oksanhanka/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,greb,/c/da/greb,,1.0
goabel,/c/stq/goabel/n,RelatedTo,fork,/c/en/fork,,1.0
haarukka,/c/fi/haarukka/n,Synonym,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,furca,/c/la/furca,,1.0
fork,/c/en/fork/v,HasContext,british,/c/en/british,,1.0
แพร่ง,/c/th/แพร่ง/n,RelatedTo,fork,/c/en/fork,,1.0
frouque à vrai,/c/nrf/frouque_à_vrai/n,RelatedTo,fork,/c/en/fork,,1.0
сэрээ,/c/mn/сэрээ/n,RelatedTo,fork,/c/en/fork,,1.0
vorke,/c/dum/vorke/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,HasContext,geography,/c/en/geography,,1.0
fork,/c/en/fork/n,Synonym,høtyv,/c/da/høtyv,,1.0
fork over,/c/en/fork_over,DerivedFrom,fork,/c/en/fork/v,,1.0
forking,/c/en/forking/v,FormOf,fork,/c/en/fork,,1.0
garpu,/c/ms/garpu/n,RelatedTo,fork,/c/en/fork,,1.0
húsvilla,/c/hu/húsvilla/n,RelatedTo,fork,/c/en/fork,,1.0
weggabelung,/c/de/weggabelung/n,Synonym,fork,/c/en/fork,,1.0
պատառաքաղ,/c/hy/պատառաքաղ/n,Synonym,fork,/c/en/fork,,1.0
sara,/c/vep/sara/n,RelatedTo,fork,/c/en/fork,,1.0
развилка,/c/ru/развилка/n,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,UsedFor,eating meat,/c/en/eating_meat,[[a fork]] is for [[eating meat]],1.0
gaffil,/c/fo/gaffil/n,RelatedTo,fork,/c/en/fork,,1.0
fuarca,/c/dlm/fuarca/n,RelatedTo,fork,/c/en/fork,,1.0
forquilha,/c/pt/forquilha/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,solid,/c/en/solid,,1.0
fourche,/c/fr/fourche/n,RelatedTo,fork,/c/en/fork,,1.0
wiinpa,/c/pjt/wiinpa/n,RelatedTo,fork,/c/en/fork,,1.0
పంగ,/c/te/పంగ/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,vurk,/c/af/vurk,,1.0
ifolokhwe,/c/xh/ifolokhwe/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,frouque,/c/nrf/frouque,,1.0
çatal,/c/crh/çatal/n,RelatedTo,fork,/c/en/fork,,1.0
runcible spoon,/c/en/runcible_spoon/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,IsA,kitchenware,/c/en/kitchenware,,1.0
fork,/c/en/fork/n,Synonym,furkettun,/c/mt/furkettun,,1.0
պատառաքաղ,/c/xcl/պատառաքաղ/n,RelatedTo,fork,/c/en/fork,,1.0
forklift,/c/en/forklift,DerivedFrom,fork,/c/en/fork,,1.0
виделка,/c/uk/виделка/n,RelatedTo,fork,/c/en/fork,,1.0
grain,/c/en/grain/n/wikt/en_2,RelatedTo,fork,/c/en/fork,,1.0
silver service,/c/en/silver_service/n,RelatedTo,fork,/c/en/fork,,1.0
bifurcation,/c/en/bifurcation/n,SimilarTo,fork,/c/en/fork,,1.0
furcina,/c/co/furcina/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,development,/c/en/development,,1.0
ventilabrum,/c/la/ventilabrum/n,RelatedTo,fork,/c/en/fork,,1.0
biforcare,/c/it/biforcare/v,RelatedTo,fork,/c/en/fork,,1.0
forchettone,/c/it/forchettone/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,gafl,/c/cy/gafl,,1.0
raña,/c/gl/raña/n,RelatedTo,fork,/c/en/fork,,1.0
forktail,/c/en/forktail,DerivedFrom,fork,/c/en/fork,,1.0
角仔,/c/zh/角仔/n,RelatedTo,fork,/c/en/fork,,1.0
forcje,/c/fur/forcje/n,RelatedTo,fork,/c/en/fork,,1.0
forks,/c/en/forks/v,RelatedTo,fork,/c/en/fork,,1.0
forker,/c/en/forker/n,RelatedTo,fork,/c/en/fork,,1.0
dungfork,/c/en/dungfork,DerivedFrom,fork,/c/en/fork,,1.0
a fork,/c/en/fork,UsedFor,dividing a road in two,/c/en/dividing_road_in_two,[[a fork]] is for [[dividing a road in two]],1.0
A fork,/c/en/fork,UsedFor,lift food to your mouth,/c/en/lift_food_to_mouth,[[A fork]] can be used to [[lift food to your mouth]],1.0
a fork,/c/en/fork,CapableOf,be in a road,/c/en/in_road,[[a fork]] may [[be in a road]],1.0
fourchure,/c/fr/fourchure/n,Synonym,fork,/c/en/fork,,1.0
forkful,/c/en/forkful/n,RelatedTo,fork,/c/en/fork,,1.0
forconata,/c/it/forconata/n,RelatedTo,fork,/c/en/fork,,1.0
forkmaker,/c/en/forkmaker,DerivedFrom,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,talikko,/c/fi/talikko,,1.0
πιρούνι,/c/el/πιρούνι/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,tuning fork,/c/en/tuning_fork,,1.0
forkable,/c/en/forkable/a,RelatedTo,fork,/c/en/fork,,1.0
forked,/c/en/forked/v,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,trinche,/c/es/trinche,,1.0
bifurcate,/c/en/bifurcate/v,RelatedTo,fork,/c/en/fork,,1.0
garfada,/c/pt/garfada/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,forcada,/c/gl/forcada,,1.0
garfelo,/c/gl/garfelo/n,RelatedTo,fork,/c/en/fork,,1.0
furcation,/c/en/furcation/n,RelatedTo,fork,/c/en/fork,,1.0
forca,/c/it/forca/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/v/wn/chess,ExternalURL,201121306-v,http://wordnet-rdf.princeton.edu/wn31/201121306-v,,1.0
dakšiņa,/c/lv/dakšiņa/n,RelatedTo,fork,/c/en/fork,,1.0
do dishes,/c/en/do_dishes/v,RelatedTo,fork,/c/en/fork,,1.0
вилочка,/c/ru/вилочка/n,RelatedTo,fork,/c/en/fork,,1.0
포크,/c/ko/포크/n,RelatedTo,fork,/c/en/fork,,1.0
forkmaker,/c/en/forkmaker/n,RelatedTo,fork,/c/en/fork,,1.0
forks,/c/en/forks/n,RelatedTo,fork,/c/en/fork,,1.0
разветвляться,/c/ru/разветвляться/v,RelatedTo,fork,/c/en/fork,,1.0
pirunã,/c/rup/pirunã/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,two,/c/en/two,,1.0
a fork,/c/en/fork,UsedFor,providing a choice,/c/en/providing_choice,[[a fork]] is for [[providing a choice]],1.0
dividersi,/c/it/dividersi/v,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,եղան,/c/hy/եղան,,1.0
fork,/c/en/fork/n,Synonym,вила,/c/bg/вила,,1.0
