subject,subject_id,relation,object,object_id,surface_text,weight
orange juice,/c/en/orange_juice/n,Synonym,appelsinjuice,/c/da/appelsinjuice,,1.0
orange juice,/c/en/orange_juice/n,Synonym,מיץ תפוזים,/c/he/מיץ_תפוזים,,1.0
orange juice,/c/en/orange_juice/n,IsA,mixture,/c/en/mixture/n,,1.0
appelsiensap,/c/nl/appelsiensap/n,RelatedTo,orange juice,/c/en/orange_juice,,1.0
orange juice,/c/en/orange_juice/n,Synonym,appilsindjús,/c/fo/appilsindjús,,1.0
orangensaft,/c/de/orangensaft/n,Synonym,orange juice,/c/en/orange_juice,,1.0
orange juice,/c/en/orange_juice/n,Synonym,zumo de naranja,/c/es/zumo_de_naranja,,1.0
orange juice,/c/en/orange_juice/n,Synonym,橘子汁,/c/zh/橘子汁,,1.0
mimosa,/c/en/mimosa/n,RelatedTo,orange juice,/c/en/orange_juice,,1.0
апельсиновый сок,/c/ru/апельсиновый_сок/n,RelatedTo,orange juice,/c/en/orange_juice,,1.0
orange juice,/c/en/orange_juice/n,Synonym,apelsīnu sula,/c/lv/apelsīnu_sula,,1.0
orange juice,/c/en/orange_juice/n,Synonym,jugo de naranja,/c/es/jugo_de_naranja,,1.0
appilsindjús,/c/fo/appilsindjús/n,RelatedTo,orange juice,/c/en/orange_juice,,1.0
alabama slammer,/c/en/alabama_slammer/n,RelatedTo,orange juice,/c/en/orange_juice,,1.0
tuoremehu,/c/fi/tuoremehu/n,RelatedTo,orange juice,/c/en/orange_juice,,1.0
orange juice,/c/en/orange_juice/n,Synonym,orangensaft,/c/de/orangensaft,,1.0
Orange juice,/c/en/orange_juice,HasProperty,one kind of breakfast drink,/c/en/one_kind_of_breakfast_drink,[[Orange juice]] is [[one kind of breakfast drink]],1.0
orange juice,/c/en/orange_juice/n,Synonym,апельсиновый сок,/c/ru/апельсиновый_сок,,1.0
orange juice,/c/en/orange_juice,HasA,pulp in it,/c/en/pulp_in,[[orange juice]] has [[pulp in it]],1.0
orange juice,/c/en/orange_juice/n,Synonym,apelsinu sultys,/c/lt/apelsinu_sultys,,1.0
น้ําส้ม,/c/th/น้ําส้ม/n,RelatedTo,orange juice,/c/en/orange_juice,,1.0
orange juice,/c/en/orange_juice/n,Synonym,sùgh orainds,/c/gd/sùgh_orainds,,1.0
nước cam,/c/vi/nước_cam,Synonym,orange juice,/c/en/orange_juice,,0.5
orange juice,/c/en/orange_juice,IsA,beverage,/c/en/beverage/n,,0.5
նարնջի հյութ,/c/hy/նարնջի_հյութ,Synonym,orange juice,/c/en/orange_juice,,0.5
orange juice,/c/en/orange_juice,Synonym,orange juice,/c/en/orange_juice,,0.5
آب پرتقال,/c/fa/آب_پرتقال,Synonym,orange juice,/c/en/orange_juice,,0.5
πορτοκαλάδα,/c/el/πορτοκαλάδα,Synonym,orange juice,/c/en/orange_juice,,0.5
عصير برتقال,/c/ar/عصير_برتقال,Synonym,orange juice,/c/en/orange_juice,,0.5
zumo de naranja,/c/es/zumo_de_naranja,Synonym,orange juice,/c/en/orange_juice,,0.5
appelsinjuice,/c/da/appelsinjuice,Synonym,orange juice,/c/en/orange_juice,,0.5
succo d arancia,/c/it/succo_d_arancia,Synonym,orange juice,/c/en/orange_juice,,0.5
ஆரஞ்சுச் சாறு,/c/ta/ஆரஞ்சுச்_சாறு,Synonym,orange juice,/c/en/orange_juice,,0.5
narancslé,/c/hu/narancslé,Synonym,orange juice,/c/en/orange_juice,,0.5
suco de laranja,/c/pt/suco_de_laranja,Synonym,orange juice,/c/en/orange_juice,,0.5
नारङ्गफलरसः,/c/sa/नारङ्गफलरसः,Synonym,orange juice,/c/en/orange_juice,,0.5
מאראנצן זאפט,/c/yi/מאראנצן_זאפט,Synonym,orange juice,/c/en/orange_juice,,0.5
appelsínusafi,/c/is/appelsínusafi,Synonym,orange juice,/c/en/orange_juice,,0.5
sari buah jeruk,/c/id/sari_buah_jeruk,Synonym,orange juice,/c/en/orange_juice,,0.5
апельсиновый сок,/c/ru/апельсиновый_сок,Synonym,orange juice,/c/en/orange_juice,,0.5
апельсиновий сік,/c/uk/апельсиновий_сік,Synonym,orange juice,/c/en/orange_juice,,0.5
appelsiinimehu,/c/fi/appelsiinimehu,Synonym,orange juice,/c/en/orange_juice,,0.5
oranĝsuko,/c/eo/oranĝsuko,Synonym,orange juice,/c/en/orange_juice,,0.5
appelsinjuice,/c/no/appelsinjuice,Synonym,orange juice,/c/en/orange_juice,,0.5
oranger juice,/c/sco/oranger_juice,Synonym,orange juice,/c/en/orange_juice,,0.5
portakal suyu,/c/tr/portakal_suyu,Synonym,orange juice,/c/en/orange_juice,,0.5
zume de laranxa,/c/gl/zume_de_laranxa,Synonym,orange juice,/c/en/orange_juice,,0.5
sú oráistí,/c/ga/sú_oráistí,Synonym,orange juice,/c/en/orange_juice,,0.5
오렌지 주스,/c/ko/오렌지_주스,Synonym,orange juice,/c/en/orange_juice,,0.5
น้ําส้ม,/c/th/น้ําส้ม,Synonym,orange juice,/c/en/orange_juice,,0.5
מיץ תפוזים,/c/he/מיץ_תפוזים,Synonym,orange juice,/c/en/orange_juice,,0.5
sinaasappelsap,/c/nl/sinaasappelsap,Synonym,orange juice,/c/en/orange_juice,,0.5
портокалов сок,/c/bg/портокалов_сок,Synonym,orange juice,/c/en/orange_juice,,0.5
orangensaft,/c/de/orangensaft,Synonym,orange juice,/c/en/orange_juice,,0.5
jus d orange,/c/fr/jus_d_orange,Synonym,orange juice,/c/en/orange_juice,,0.5
sok pomarańczowy,/c/pl/sok_pomarańczowy,Synonym,orange juice,/c/en/orange_juice,,0.5
オレンジジュース,/c/ja/オレンジジュース,Synonym,orange juice,/c/en/orange_juice,,0.5
オレンジジュース,/c/ja/オレンジジュース,EtymologicallyRelatedTo,orange juice,/c/en/orange_juice,,0.25
orange juice,/c/en/orange_juice,ExternalURL,orange juice,http://en.wiktionary.org/wiki/orange_juice,,0.25
orange juice,/c/en/orange_juice,ExternalURL,orange juice,http://fr.wiktionary.org/wiki/orange_juice,,0.25
