subject,subject_id,relation,object,object_id,surface_text,weight
pâraisse,/c/nrf/pâraisse/n,RelatedTo,dining table,/c/en/dining_table,,1.0
dining table,/c/en/dining_table/n,IsA,table,/c/en/table,,1.0
a dining table,/c/en/dining_table,UsedFor,family meetings,/c/en/family_meetings,[[a dining table]] is for [[family meetings]],1.0
a dining table,/c/en/dining_table,UsedFor,placing served food,/c/en/placing_served_food,[[a dining table]] is used for [[placing served food]],1.0
a dining table,/c/en/dining_table,UsedFor,holding center pieces,/c/en/holding_center_pieces,[[a dining table]] is used for [[holding center pieces]],1.0
a dining table,/c/en/dining_table,UsedFor,putting food on,/c/en/putting_food_on,[[a dining table]] is for [[putting food on]],1.0
back,/c/de/back/n/wikt/en_1,RelatedTo,dining table,/c/en/dining_table,,1.0
dining table,/c/en/dining_table/n,Synonym,tavolo da pranzo,/c/it/tavolo_da_pranzo,,1.0
a dining table,/c/en/dining_table,UsedFor,eating dinner,/c/en/eating_dinner,[[a dining table]] is for [[eating dinner]],1.0
buffetta,/c/scn/buffetta/n,RelatedTo,dining table,/c/en/dining_table,,1.0
dining set,/c/en/dining_set/n,RelatedTo,dining table,/c/en/dining_table,,1.0
a dining table,/c/en/dining_table,UsedFor,making love,/c/en/making_love,[[a dining table]] is for [[making love]],1.0
食飯桌,/c/zh/食飯桌/n,RelatedTo,dining table,/c/en/dining_table,,1.0
dining table,/c/en/dining_table/n,Synonym,matbord,/c/sv/matbord,,1.0
a dining table,/c/en/dining_table,AtLocation,a house,/c/en/house,You are likely to find [[a dining table]] in [[a house]],1.0
a dining table,/c/en/dining_table,UsedFor,playing games,/c/en/playing_games,[[a dining table]] is for [[playing games]],1.0
étkezőasztal,/c/hu/étkezőasztal/n,RelatedTo,dining table,/c/en/dining_table,,1.0
dining table,/c/en/dining_table/n,Synonym,middagsbord,/c/no/middagsbord,,1.0
A dining table,/c/en/dining_table,IsA,an indoor object,/c/en/indoor_object,[[A dining table]] is [[an indoor object]],1.0
jídelní stůl,/c/cs/jídelní_stůl,Synonym,dining table,/c/en/dining_table,,1.0
refectory table,/c/en/refectory_table/n,RelatedTo,dining table,/c/en/dining_table,,1.0
a dining table,/c/en/dining_table,UsedFor,eating a meal,/c/en/eating_meal,[[a dining table]] is for [[eating a meal]],1.0
