subject,subject_id,relation,object,object_id,surface_text,weight
kawowiec,/c/pl/kawowiec/n/wn/plant,Synonym,coffee,/c/en/coffee/n/wn/plant,[[kawowiec]] is a translation of [[coffee]],2.0
قَهْوَة,/c/ar/قهوة/n/wn/food,Synonym,coffee,/c/en/coffee/n/wn/food,[[قَهْوَة]] is a translation of [[coffee]],2.0
espresso,/c/en/espresso/n/wn/food,IsA,coffee,/c/en/coffee/n/wn/food,[[espresso]] is a type of [[coffee]],2.0
mocha,/c/en/mocha/n/wn/food,IsA,coffee,/c/en/coffee/n/wn/food,[[mocha]] is a type of [[coffee]],2.0
caffè,/c/it/caffè/n/wn/plant,Synonym,coffee,/c/en/coffee/n/wn/plant,[[caffè]] is a translation of [[coffee]],2.0
kahva,/c/sh/kahva/n,RelatedTo,coffee,/c/en/coffee,,2.0
Irish coffee,/c/en/irish_coffee/n/wn/food,IsA,coffee,/c/en/coffee/n/wn/food,[[Irish coffee]] is a type of [[coffee]],2.0
cafe royale,/c/en/cafe_royale/n/wn/food,IsA,coffee,/c/en/coffee/n/wn/food,[[cafe royale]] is a type of [[coffee]],2.0
coffee tree,/c/en/coffee_tree/n/wn/plant,Synonym,coffee,/c/en/coffee/n/wn/plant,[[coffee tree]] is a synonym of [[coffee]],2.0
kafa,/c/sh/kafa/n,RelatedTo,coffee,/c/en/coffee,,2.0
coffee,/c/en/coffee/n/wn/food,IsA,beverage,/c/en/beverage/n/wn/food,[[coffee]] is a type of [[beverage]],2.0
جاوه,/c/fa/جاوه/n/wn/food,Synonym,coffee,/c/en/coffee/n/wn/food,[[جاوه]] is a translation of [[coffee]],2.0
ホット コーヒー,/c/ja/ホット_コーヒー/n,Synonym,coffee,/c/en/coffee,,2.0
kafe,/c/eu/kafe/n/wn/food,Synonym,coffee,/c/en/coffee/n/wn/food,[[kafe]] is a translation of [[coffee]],2.0
kahvi,/c/fi/kahvi/n/wn/plant,Synonym,coffee,/c/en/coffee/n/wn/plant,[[kahvi]] is a translation of [[coffee]],2.0
ホットコーヒー,/c/ja/ホットコーヒー/n,Synonym,coffee,/c/en/coffee,,2.0
coffee,/c/en/coffee,IsA,an acquired taste,/c/en/acquired_taste,[[coffee]] is [[an acquired taste]],2.0
café,/c/fr/café/n/wn/food,Synonym,coffee,/c/en/coffee/n/wn/food,[[café]] is a translation of [[coffee]],2.0
coffee,/c/en/coffee,AtLocation,a cup,/c/en/cup,*Something you find in [[a cup]] is [[coffee]],2.0
カフェー,/c/ja/カフェー/n/wn/food,Synonym,coffee,/c/en/coffee/n/wn/food,[[カフェー]] is a translation of [[coffee]],2.0
mokka,/c/da/mokka/n/wn/food,Synonym,coffee,/c/en/coffee/n/wn/food,[[mokka]] is a translation of [[coffee]],2.0
Turkish coffee,/c/en/turkish_coffee/n/wn/food,IsA,coffee,/c/en/coffee/n/wn/food,[[Turkish coffee]] is a type of [[coffee]],2.0
cafè,/c/ca/cafè/n/wn/food,Synonym,coffee,/c/en/coffee/n/wn/food,[[cafè]] is a translation of [[coffee]],2.0
coffee,/c/en/coffee,AtLocation,a internet cafe,/c/en/internet_cafe,*Something you find at [[a internet cafe]] is [[coffee]],2.0
coffee,/c/en/coffee/n/wn/attribute,Synonym,chocolate,/c/en/chocolate/n/wn/attribute,[[coffee]] is a synonym of [[chocolate]],2.0
coffee,/c/en/coffee/n,Synonym,kava,/c/sh/kava,,2.0
coffee,/c/en/coffee,IsA,a bushy plant,/c/en/bushy_plant,[[coffee]] is [[a bushy plant]],2.0
คอฟฟี่,/c/th/คอฟฟี่/n/wn/food,Synonym,coffee,/c/en/coffee/n/wn/food,[[คอฟฟี่]] is a translation of [[coffee]],2.0
コーヒーブラウン,/c/ja/コーヒーブラウン/n,Synonym,coffee,/c/en/coffee,,2.0
Liberian coffee,/c/en/liberian_coffee/n/wn/plant,IsA,coffee,/c/en/coffee/n/wn/plant,[[Liberian coffee]] is a type of [[coffee]],2.0
kaffi,/c/no/kaffi/n/wn/food,Synonym,coffee,/c/en/coffee/n/wn/food,[[kaffi]] is a translation of [[coffee]],2.0
café,/c/es/café/n/wn/plant,Synonym,coffee,/c/en/coffee/n/wn/plant,[[café]] is a translation of [[coffee]],2.0
カフェ,/c/ja/カフェ/n/wn/food,Synonym,coffee,/c/en/coffee/n/wn/food,[[カフェ]] is a translation of [[coffee]],2.0
kava,/c/sh/kava/n,RelatedTo,coffee,/c/en/coffee,,2.0
fildžan,/c/sh/fildžan/n,RelatedTo,coffee,/c/en/coffee,,2.0
cafè,/c/ca/cafè/n/wn/plant,Synonym,coffee,/c/en/coffee/n/wn/plant,[[cafè]] is a translation of [[coffee]],2.0
caffè,/c/it/caffè/n/wn/food,Synonym,coffee,/c/en/coffee/n/wn/food,[[caffè]] is a translation of [[coffee]],2.0
coffee bean,/c/en/coffee_bean/n/wn/food,PartOf,coffee,/c/en/coffee/n/wn/plant,[[coffee bean]] is a part of [[coffee]],2.0
kahvi,/c/fi/kahvi/n/wn/food,Synonym,coffee,/c/en/coffee/n/wn/food,[[kahvi]] is a translation of [[coffee]],2.0
coffee,/c/en/coffee/n,Synonym,kafa,/c/sh/kafa,,2.0
kopi,/c/id/kopi/n/wn/food,Synonym,coffee,/c/en/coffee/n/wn/food,[[kopi]] is a translation of [[coffee]],2.0
coffee,/c/en/coffee,AtLocation,a container,/c/en/container,*Something you find in [[a container]] is [[coffee]],2.0
decaffeinated coffee,/c/en/decaffeinated_coffee/n/wn/food,IsA,coffee,/c/en/coffee/n/wn/food,[[decaffeinated coffee]] is a type of [[coffee]],2.0
kafe,/c/sq/kafe/n/wn/food,Synonym,coffee,/c/en/coffee/n/wn/food,[[kafe]] is a translation of [[coffee]],2.0
coffee,/c/en/coffee,HasProperty,good in the morning,/c/en/good_in_morning,[[coffee]] is [[good in the morning]],2.0
árvore de café,/c/pt/árvore_de_café/n/wn/food,Synonym,coffee,/c/en/coffee/n/wn/food,[[árvore de café]] is a translation of [[coffee]],2.0
instant coffee,/c/en/instant_coffee/n/wn/food,IsA,coffee,/c/en/coffee/n/wn/food,[[instant coffee]] is a type of [[coffee]],2.0
kafeondo,/c/eu/kafeondo/n/wn/plant,Synonym,coffee,/c/en/coffee/n/wn/plant,[[kafeondo]] is a translation of [[coffee]],2.0
kawa,/c/pl/kawa/n/wn/food,Synonym,coffee,/c/en/coffee/n/wn/food,[[kawa]] is a translation of [[coffee]],2.0
coffees,/c/en/coffees/n,FormOf,coffee,/c/en/coffee,,2.0
moka,/c/it/moka/n,RelatedTo,coffee,/c/en/coffee,,2.0
coffee,/c/en/coffee,AtLocation,the office,/c/en/office,*Something you find in [[the office]] is [[coffee]],2.0
kaffe,/c/da/kaffe/n/wn/food,Synonym,coffee,/c/en/coffee/n/wn/food,[[kaffe]] is a translation of [[coffee]],2.0
cafe noir,/c/en/cafe_noir/n/wn/food,IsA,coffee,/c/en/coffee/n/wn/food,[[cafe noir]] is a type of [[coffee]],2.0
コーヒー,/c/ja/コーヒー/n/wn/food,Synonym,coffee,/c/en/coffee/n/wn/food,[[コーヒー]] is a translation of [[coffee]],2.0
mug,/c/en/mug,RelatedTo,coffee,/c/en/coffee,[[mug]] is related to [[coffee]],1.9660000000000002
break,/c/en/break,RelatedTo,coffee,/c/en/coffee,[[break]] is related to [[coffee]],1.505
咖啡,/c/zh/咖啡,Synonym,coffee,/c/en/coffee,,1.5
coffee,/c/en/coffee,RelatedTo,latte,/c/en/latte,[[coffee]] is related to [[latte]],1.3330000000000002
cafe,/c/en/cafe,RelatedTo,coffee,/c/en/coffee,[[cafe]] is related to [[coffee]],1.1429999999999998
咖,/c/zh/咖,Synonym,coffee,/c/en/coffee,,1.0
grecque,/c/en/grecque/n,RelatedTo,coffee,/c/en/coffee,,1.0
कफी,/c/ne/कफी/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,ཇ ཀོབ པི,/c/bo/ཇ_ཀོབ_པི,,1.0
coffee,/c/en/coffee/n,Synonym,kofe,/c/sm/kofe,,1.0
coffee,/c/en/coffee/n,Synonym,kaf,/c/vo/kaf,,1.0
филџан,/c/mk/филџан/n,RelatedTo,coffee,/c/en/coffee,,1.0
kahvikalusto,/c/fi/kahvikalusto/n,RelatedTo,coffee,/c/en/coffee,,1.0
kaffebryggare,/c/sv/kaffebryggare/n,RelatedTo,coffee,/c/en/coffee,,1.0
cà phê,/c/vi/cà_phê/n,Synonym,coffee,/c/en/coffee,,1.0
espresso,/c/en/espresso/n,RelatedTo,coffee,/c/en/coffee,,1.0
ཁོ ཕི,/c/bo/ཁོ_ཕི,EtymologicallyDerivedFrom,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,ccafè,/c/nap/ccafè,,1.0
fika,/c/sv/fika/n/wikt/en_1,RelatedTo,coffee,/c/en/coffee,,1.0
འཚིག ཇ,/c/bo/འཚིག_ཇ/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,ቡን,/c/ti/ቡን,,1.0
coffee,/c/en/coffee/n,Synonym,gohwééh,/c/nv/gohwééh,,1.0
ကော်ဖီ,/c/my/ကော်ဖီ/n,RelatedTo,coffee,/c/en/coffee,,1.0
anticoffee,/c/en/anticoffee,DerivedFrom,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,café,/c/lmo/café,,1.0
civet coffee,/c/en/civet_coffee/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee,AtLocation,a conference,/c/en/conference,*Something you find at [[a conference]] is [[coffee]],1.0
frappe,/c/en/frappe/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee bar,/c/en/coffee_bar/n,RelatedTo,coffee,/c/en/coffee,,1.0
biggin,/c/en/biggin/n/wikt/en_2,RelatedTo,coffee,/c/en/coffee,,1.0
咖啡,/c/zh/咖啡/n,RelatedTo,coffee,/c/en/coffee,,1.0
läksiäiskahvit,/c/fi/läksiäiskahvit/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee,HasProperty,dangerous to your joints,/c/en/dangerous_to_joints,[[coffee]] is [[dangerous to your joints]],1.0
coffee,/c/en/coffee/n,Synonym,café,/c/nrf/café,,1.0
coffee,/c/en/coffee/n,Synonym,kopi,/c/ms/kopi,,1.0
coffee,/c/en/coffee/n,Synonym,காபி,/c/ta/காபி,,1.0
kafčo,/c/cs/kafčo/n,RelatedTo,coffee,/c/en/coffee,,1.0
kahvittaa,/c/fi/kahvittaa/v,RelatedTo,coffee,/c/en/coffee,,1.0
kafe,/c/frr/kafe/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,кафа,/c/rue/кафа,,1.0
half and half,/c/en/half_and_half/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,කෝපි,/c/si/කෝපි,,1.0
қаҳва,/c/tg/қаҳва/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee,AtLocation,a meeting,/c/en/meeting,*Something you find at [[a meeting]] is [[coffee]],1.0
coffee county,/c/en/coffee_county,DerivedFrom,coffee,/c/en/coffee/n,,1.0
coffee,/c/en/coffee/n,Synonym,काफी,/c/mr/काफी,,1.0
coffee,/c/en/coffee/n,Synonym,gahfeih,/c/za/gahfeih,,1.0
kaffeelöffel,/c/de/kaffeelöffel/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffeeman,/c/en/coffeeman,DerivedFrom,coffee,/c/en/coffee,,1.0
piquete,/c/es/piquete/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,cafa,/c/egl/cafa,,1.0
Coffee,/c/en/coffee,HasA,a slightly bitter taste,/c/en/slightly_bitter_taste,[[Coffee]] has [[a slightly bitter taste]],1.0
café,/c/en/café/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,kape,/c/war/kape,,1.0
cahinca,/c/en/cahinca/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,коф,/c/ady/коф,,1.0
coffee,/c/en/coffee/n,Synonym,قهوه,/c/fa/قهوه,,1.0
